# %ECSV 1.0
# ---
# datatype:
# - {name: id, datatype: int64, description: ID}
# - {name: ra, unit: deg, datatype: float64, format: .6f, description: Right Ascension}
# - {name: dec, unit: deg, datatype: float64, format: .6f, description: Declination}
# - {name: in_cw_miri, datatype: int64, description: Whether in COSMOS-Web MIRI coverage}
# - {name: in_primer_nircam, datatype: int64, description: Whether in PRIMER-COSMOS NIRCam coverage}
# - {name: in_primer_miri, datatype: int64, description: Whether in PRIMER-COSMOS MIRI coverage}
# - {name: m814, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F814W}
# - {name: m115, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F115W}
# - {name: m150, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F150W}
# - {name: m277, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F277W}
# - {name: m444, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F444W}
# - {name: m770, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in F770W}
# - {name: snr814, datatype: float64, format: .2f, description: Signal-to-noise in F814W}
# - {name: snr115, datatype: float64, format: .2f, description: Signal-to-noise in F115W}
# - {name: snr150, datatype: float64, format: .2f, description: Signal-to-noise in F150W}
# - {name: snr277, datatype: float64, format: .2f, description: Signal-to-noise in F277W}
# - {name: snr444, datatype: float64, format: .2f, description: Signal-to-noise in F444W}
# - {name: snr770, datatype: float64, format: .2f, description: Signal-to-noise in F770W}
# - {name: primer_m606, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F606W}
# - {name: primer_m814, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F814W}
# - {name: primer_m090, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F090W}
# - {name: primer_m115, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F115W}
# - {name: primer_m150, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F150W}
# - {name: primer_m200, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F200W}
# - {name: primer_m277, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F277W}
# - {name: primer_m356, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F356W}
# - {name: primer_m410, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F410M}
# - {name: primer_m444, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F444W}
# - {name: primer_m770, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F770W}
# - {name: primer_m1800, unit: AB mag, datatype: float64, format: .2f, description: Magnitude in PRIMER F1800W}
# - {name: primer_snr606, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F606W}
# - {name: primer_snr814, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F814W}
# - {name: primer_snr090, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F090W}
# - {name: primer_snr115, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F115W}
# - {name: primer_snr150, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F150W}
# - {name: primer_snr200, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F200W}
# - {name: primer_snr277, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F277W}
# - {name: primer_snr356, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F356W}
# - {name: primer_snr410, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F410M}
# - {name: primer_snr444, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F444W}
# - {name: primer_snr770, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F770W}
# - {name: primer_snr1800, datatype: float64, format: .2f, description: Signal-to-noise in PRIMER F1800W}
# - {name: z_qso_med, datatype: float64, format: .2f, description: Median redshift from QSO models}
# - {name: z_qso_u68, datatype: float64, format: .2f, description: 84th percentile redshift from QSO models}
# - {name: z_qso_l68, datatype: float64, format: .2f, description: 16th percentile redshift from QSO models}
# - {name: logLbol_med, unit: erg / s, datatype: float64, format: .2f, description: Median bolometric luminosity from QSO models}
# - {name: logLbol_u68, unit: erg / s, datatype: float64, format: .2f, description: 84th percentile bolometric luminosity from QSO models}
# - {name: logLbol_l68, unit: erg / s, datatype: float64, format: .2f, description: 16th percentile bolometric luminosity from QSO models}
# - {name: Av_qso_med, datatype: float64, format: .2f, description: Median dust attenuation from QSO models}
# - {name: Av_qso_u68, datatype: float64, format: .2f, description: 84th percentile dust attenuation from QSO models}
# - {name: Av_qso_l68, datatype: float64, format: .2f, description: 16th percentile dust attenuation from QSO models}
# - {name: chi2_qso, datatype: float64, format: .2f, description: Chi-sq of best-fit QSO model}
# - {name: z_gal_med, datatype: float64, format: .2f, description: Median redshift from galaxy models}
# - {name: z_gal_u68, datatype: float64, format: .2f, description: 84th percentile redshift from galaxy models}
# - {name: z_gal_l68, datatype: float64, format: .2f, description: 16th percentile redshift from galaxy models}
# - {name: logMstar_med, unit: solMass, datatype: float64, format: .2f, description: Median stellar mass from galaxy models}
# - {name: logMstar_u68, unit: solMass, datatype: float64, format: .2f, description: 84th percentile stellar mass from galaxy models}
# - {name: logMstar_l68, unit: solMass, datatype: float64, format: .2f, description: 16th percentile stellar mass from galaxy models}
# - {name: SFR_100_med, unit: solMass / yr, datatype: float64, format: .2f, description: Median SFR in last 100 Myr from galaxy models}
# - {name: SFR_100_u68, unit: solMass / yr, datatype: float64, format: .2f, description: 84th percentile SFR in last 100 Myr from galaxy
#     models}
# - {name: SFR_100_l68, unit: solMass / yr, datatype: float64, format: .2f, description: 16th percentile SFR in last 100 Myr from galaxy
#     models}
# - {name: Av_gal_med, datatype: float64, format: .2f, description: Median dust attenuation from galaxy models}
# - {name: Av_gal_u68, datatype: float64, format: .2f, description: 84th percentile dust attenuation from galaxy models}
# - {name: Av_gal_l68, datatype: float64, format: .2f, description: 16th percentile dust attenuation from galaxy models}
# - {name: chi2_gal, datatype: float64, format: .2f, description: Chi-sq of best-fit galaxy model}
# - {name: chi2_bd, datatype: float64, format: .2f, description: Chi-sq of best-fit brown dwarf model}
# - {name: C444, datatype: float64, format: .2f, description: Compactness measurement in F444W}
# - {name: Reff444_med, unit: mas, datatype: float64, format: .2f, description: Median effective radius in F444W}
# - {name: Reff444_u68, unit: mas, datatype: float64, format: .2f, description: 84th percentile effective radius in F444W}
# - {name: Reff444_l68, unit: mas, datatype: float64, format: .2f, description: 16th percentile effective radius in F444W}
# - {name: Muv_int_med, datatype: float64, format: .2f, description: Median Muv (intrinsic)}
# - {name: Muv_int_u68, datatype: float64, format: .2f, description: 84th percentile Muv (intrinsic)}
# - {name: Muv_int_l68, datatype: float64, format: .2f, description: 16th percentile Muv (intrinsic)}
# meta:
#   comments: [Table of COSMOS-Web LRD properties from Akins et al. in prep, 'Up-to-date as of Apr 11, 2024']
# schema: astropy-2.0
id ra dec in_cw_miri in_primer_nircam in_primer_miri m814 m115 m150 m277 m444 m770 snr814 snr115 snr150 snr277 snr444 snr770 primer_m606 primer_m814 primer_m090 primer_m115 primer_m150 primer_m200 primer_m277 primer_m356 primer_m410 primer_m444 primer_m770 primer_m1800 primer_snr606 primer_snr814 primer_snr090 primer_snr115 primer_snr150 primer_snr200 primer_snr277 primer_snr356 primer_snr410 primer_snr444 primer_snr770 primer_snr1800 z_qso_med z_qso_u68 z_qso_l68 logLbol_med logLbol_u68 logLbol_l68 Av_qso_med Av_qso_u68 Av_qso_l68 chi2_qso z_gal_med z_gal_u68 z_gal_l68 logMstar_med logMstar_u68 logMstar_l68 SFR_100_med SFR_100_u68 SFR_100_l68 Av_gal_med Av_gal_u68 Av_gal_l68 chi2_gal chi2_bd C444 Reff444_med Reff444_u68 Reff444_l68 Muv_int_med Muv_int_u68 Muv_int_l68
1491 149.84406589198286 2.128658979344135 0 0 0 28.382539412608736 27.052962432632746 27.29118691989496 26.454276327268232 24.766191715918154 -99.0 1.0596896357965133 3.0858404068506506 5.549839961412434 13.503698321218694 56.79087254502063 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.202949010866891 7.354430079215245 5.67419793034267 46.17862278768875 46.603723177521104 45.92583722398073 3.388629864982278 4.104915234521485 2.848351323079594 0.163 6.0841443839761205 7.285838452418755 5.367373090808874 10.656366082153394 10.909112781911531 10.395046975199927 229.47036769340633 423.9054307516423 129.20963438589527 3.2604717825497063 4.075879887611365 2.6037055141679 0.259 12.07829784433148 0.6048418733215275 19.29686003158762 22.076617232211145 15.721292638646966 -23.36857445899254 -22.747113765879792 -24.13115207718543
3962 149.786648276224 2.1800636951969676 0 0 0 28.45645991109052 -99.0 27.82964351804623 26.242137062315287 24.659980114428034 -99.0 1.0729665259691825 -0.9411556044988123 2.5662987836599642 12.623652982829903 47.55241517707825 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.315352986117663 9.196811985242745 5.501730017819667 46.203596557979495 46.5177655556364 45.83781590547824 2.222775977117335 2.7989900549972884 1.93886000719641 2.082 7.027329079489121 9.091967514279643 4.694999165513584 10.41757883779167 10.750517466884574 10.174326007317338 138.4340799399602 288.8597787308473 74.26113133968475 1.9827447754066163 2.9921722892223688 1.4725272300858998 2.132 34.740268539302896 0.5497635830833282 37.05975433961655 38.526643171397524 34.95475578414827 -22.96258660213077 -22.220551007141577 -23.669717945609804
4056 149.86413822420053 2.1529998685725427 1 0 0 29.227017265578382 29.756227124602393 27.493825222232836 27.150711455147253 25.37337479263521 24.980754395296817 1.0050825584545733 0.2620429075860413 4.498190750636251 8.05602961110181 31.711591622416336 11.389170046522434 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.034346944316605 7.042199844523701 5.568460659173586 45.76717990041619 45.958996839078594 45.52252557068369 2.8586696704224925 3.3290101564489443 2.4054282664952678 1.72 6.2036075291672645 8.450394171847678 5.493609233504825 9.430330811210338 9.773558059744278 9.174024328759176 20.85043524587708 40.23420968400167 12.481761414000928 2.2133913034890558 2.6835976344752708 1.7458663852689909 1.525 86.29243578937661 0.6589597444074811 4.01266519180316 7.6270524034433 2.0265271253775508 -22.409297790277968 -21.645808964540755 -23.03135420092705
8203 149.8271214863755 2.2238376933518373 1 0 0 28.4951512089393 27.184138528532145 27.367698778776667 26.958621935192063 25.202090100204494 26.06909980012697 2.0677226019608765 2.3454461049561597 4.902372121770523 8.411286460892033 36.02879567825478 4.150003999003015 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 8.262434196375658 8.654174317722598 7.872334523905377 46.19048633634261 46.39641786632566 45.87875659339542 5.125629254758479 5.771321652373923 3.2671726613563634 5.811 5.31141738603118 5.479227710842161 5.113466835293916 8.652654734367434 8.777004066558865 8.565023364464134 3.983296776893929 5.058758580098761 3.271340455778189 1.6574743224042816 1.9109556266124292 1.4208705209584827 7.001 7.268535573799284 0.5996366929727379 28.44045167298672 30.281384702176318 26.011949518793298 -22.61940808628829 -21.93091082089186 -23.206893598505204
9430 149.80580807642193 2.2440389541316432 1 0 0 -99.0 28.014319375433466 27.73650595312171 27.436337831648547 25.835680032889726 25.23826120623373 -0.9794605175270389 1.924242229939881 5.93144328988503 9.269090250367597 34.157867581943854 18.642369333242566 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.323817373352453 8.368582173952023 6.0900531351574125 45.88528082909836 46.165639885830835 45.58523235137637 3.1480674167230975 3.9575856399147322 2.652905233475966 1.265 7.7982263354924894 8.399745300457363 7.150554782031675 9.786760798427906 9.94525022925254 9.456140170455578 32.361556910205465 45.00007887082648 20.548133651370488 1.9149851251101437 2.3955503247271803 1.4862201632466128 1.178 237.09831180377736 0.6381515582115913 15.662529305440858 19.902524087524217 10.642212000047198 -22.356236335197778 -21.651272163772568 -22.90632077983145
9680 149.82683598792724 2.239003959445807 1 0 0 30.096793671071893 27.335682129473867 27.845705859462257 27.505554019469734 25.265933995351926 24.87565763401848 0.346423572868484 2.5602608473598085 3.5645328820458744 5.3946054075259005 38.36289480995357 15.619899433007971 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.524733509977711 8.24267900472643 6.130354985387777 46.27673568066105 46.619912980772845 45.95232479556268 3.7735597746887968 5.126694962330592 3.1519960940130525 0.639 5.786771071709003 7.360836200084857 5.35157057910661 9.337140837364133 9.550074624683665 9.161107265227795 18.252046827892904 27.482474907808548 12.62607760339898 3.0280147563268613 3.399687287636542 2.426357111354153 1.866 166.9221972130457 0.6208706006287561 11.859994546650938 16.098729264055045 8.023003988572215 -23.286089628035754 -22.668452978804165 -23.96928517367949
10023 149.79811978217245 2.2525805596137998 1 0 0 -99.0 28.050362341695738 28.422688388700017 27.692353743334195 26.036260136858406 26.007288638913924 -0.12652143348788583 1.6284209248399026 2.6511439244439674 5.795522146071808 23.878366071888344 6.333394955391596 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.045864567718212 7.0622390438222 5.653977098094538 45.326599962829874 45.5393210586591 45.109603522274284 2.36482396139281 2.891122337962159 1.935635367946775 0.591 6.018473707740243 8.28666534515439 5.386381801239937 8.903876922033984 9.250181956433968 8.662294630811141 6.26939191740129 13.311282388225845 3.9167541202754665 1.8766529319556446 2.363817648399064 1.3807059199754734 0.774 22.435354219226554 0.551928697015682 34.437366420440455 38.88847051386974 29.536028961787316 -21.435500270458512 -20.709920346130424 -21.94223530266036
10511 149.8232244418969 2.2482280832392223 1 0 0 27.957203504213616 27.867282696675765 29.765338870208215 26.530748252322365 25.025864947860157 25.303772327635375 2.4609363942815317 1.2247018991921532 0.6803132988746615 14.706268509692638 53.51783418550065 11.019981853821 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 5.914738433592873 6.363804207423337 5.624038522047449 45.57977017210003 45.69161896530974 45.440229744707665 1.9420735333120167 2.236463793984836 1.644030005040698 5.137 5.450863442935834 6.042255324717289 5.134572499655492 8.923492048534023 9.085611073181843 8.800554934153654 7.187840263284206 10.186232422131217 5.54688453959658 1.7270971944136966 1.9114230575973195 1.439277428532354 2.662 79.36150816817187 0.5663271900603195 18.185221089520496 19.890370593164743 16.820810514677706 -22.13175840709245 -21.603303268169025 -22.527894994666887
11737 149.8608377762876 2.246971775115045 0 0 0 -99.0 -99.0 27.772035009168 27.383886310671556 25.231999804970926 -99.0 -0.19356104110410896 -0.03303296673456119 3.673493611267758 6.014305728421843 38.11477589367368 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 7.847903278180832 9.382661569671514 6.024500201172361 46.46672703897568 46.997441705639964 46.07728387645768 3.595649765874935 4.740699808769842 2.8314626974086363 0.115 7.5434270745852015 9.207916228180347 5.26878896851055 10.748010645804346 11.411718445966773 10.298620119942443 292.0376669307295 1390.9244443953614 103.06241525675648 3.3203913173079194 4.378624596127462 2.549031836621361 0.083 6.5292551546485535 0.6341577979514514 29.083023887584854 30.7518688420439 27.24426013509934 -23.55231651178385 -22.695674761848196 -24.564660533435905
13618 149.82895766284236 2.2808611565811003 1 0 0 28.76915519251125 29.357431990924276 -99.0 28.100777029923577 26.336450575097604 25.91416868559798 1.0840134492767728 0.5258699320212878 -1.3222893505865347 7.37944662213818 28.022880559939345 8.836179629478504 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 5.966760035185123 6.54434844064042 5.508962861892784 45.37435519540375 45.57167561665411 45.143126839663914 2.7638378995531823 3.3296168903472276 2.256205090542388 1.421 6.179529004961918 8.255427691181943 5.429465608902632 9.069904626985128 9.521034327691748 8.748552619111841 9.04272483942269 18.936174170778717 4.734745836523834 2.1162415325803474 2.5356015560728458 1.469329706020778 1.587 58.39620507230418 0.5876771615549461 28.237244930673874 33.89699574565561 21.325206190369876 -21.47441831454435 -20.70397372643405 -22.141149996198624
